image_path,class_name,label,split,f1_R_mean,f1_G_mean,f1_B_mean,f1_R_std,f1_G_std,f1_B_std,f1_H_mean,f1_S_mean,f1_V_mean,f1_H_std,f1_S_std,f1_V_std,f2_VARI_mean,f2_VARI_std,f2_VARI_p10,f2_VARI_p90,f2_R_norm,f2_G_norm,f2_B_norm,f3_GLCM_contrast,f3_GLCM_homogeneity,f3_GLCM_energy,f3_GLCM_correlation,f3_LBP_bin_0,f3_LBP_bin_1,f3_LBP_bin_2,f3_LBP_bin_3,f3_LBP_bin_4,f3_LBP_bin_5,f3_LBP_bin_6,f3_LBP_bin_7,f3_LBP_bin_8,f3_LBP_bin_9,f3_LBP_bin_10,f3_LBP_bin_11,f3_LBP_bin_12,f3_LBP_bin_13,f3_LBP_bin_14,f3_LBP_bin_15,f3_LBP_bin_16,f3_LBP_bin_17,f3_LBP_bin_18,f3_LBP_bin_19,f3_LBP_bin_20,f3_LBP_bin_21,f3_LBP_bin_22,f3_LBP_bin_23,f3_LBP_bin_24,f3_LBP_bin_25,f3_LBP_bin_26,f3_LBP_bin_27,f3_LBP_bin_28,f3_LBP_bin_29,f3_LBP_bin_30,f3_LBP_bin_31,f3_LBP_bin_32,f3_LBP_bin_33,f3_LBP_bin_34,f3_LBP_bin_35,f3_LBP_bin_36,f3_LBP_bin_37,f3_LBP_bin_38,f3_LBP_bin_39,f3_LBP_bin_40,f3_LBP_bin_41,f3_LBP_bin_42,f3_LBP_bin_43,f3_LBP_bin_44,f3_LBP_bin_45,f3_LBP_bin_46,f3_LBP_bin_47,f3_LBP_bin_48,f3_LBP_bin_49,f3_LBP_bin_50,f3_LBP_bin_51,f3_LBP_bin_52,f3_LBP_bin_53,f3_LBP_bin_54,f3_LBP_bin_55,f3_LBP_bin_56,f3_LBP_bin_57,f3_LBP_bin_58
data/raw\TeaLeafBlight\Healthy_377.jpg,TeaLeafBlight,1,val,141.13625621795654,147.5022611618042,96.233868598938,67.75239692023347,67.11705050043915,58.51486010538472,0.1941393202955179,0.3883940519993753,0.5894298254256218,0.1061006321212711,0.1772814414082258,0.2667847607374218,5.770880222320557,10148.732421875,-0.0645161271095275,0.1527093648910522,0.3660868108272552,0.3937992751598358,0.2401140332221985,0.1660729576149018,0.9245815391689592,0.2507638180247966,0.9950089818457328,0.0021572113037109,0.0156888961791992,0.0094709396362304,0.1210784912109375,0.3020811080932617,0.2901620864868164,0.0654611587524414,0.0446395874023437,0.1275691986083984,0.0216913223266601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaLeafBlight\Healthy_378.jpg,TeaLeafBlight,1,train,110.5590753555298,106.3110284805298,84.16383838653564,67.44183006621961,59.55107100857564,61.71433825292079,0.148643037102157,0.3308187885308352,0.4519396314438201,0.1251916705760859,0.172237839554749,0.2571644122418294,-0.0198996141552925,0.1439099311828613,-0.2036199122667312,0.1408450752496719,0.3730194568634033,0.3663733601570129,0.2606072425842285,0.1020629534166486,0.9493735452141452,0.2653898166575408,0.996570561130846,0.0008211135864257,0.0096206665039062,0.003396987915039,0.1123056411743164,0.2451381683349609,0.317112922668457,0.0573072433471679,0.0562038421630859,0.1842803955078125,0.0138130187988281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaLeafBlight\Healthy_379.jpg,TeaLeafBlight,1,test,152.47093391418457,162.67312908172607,111.65349102020264,79.32219017135823,72.78965498043304,75.06803108909327,0.2029030895303938,0.3669756053081809,0.6523398418094216,0.0956992952073726,0.2241379452869265,0.2945277228924248,0.0911297798156738,0.1411498188972473,-0.072603166103363,0.2916666567325592,0.3501305282115936,0.4003110527992248,0.2495584487915039,0.1213233580700164,0.9428506532722548,0.2498508729578745,0.9970963153919264,0.0010128021240234,0.0109519958496093,0.0044574737548828,0.1037235260009765,0.2501144409179687,0.2988176345825195,0.0534591674804687,0.0480451583862304,0.213932991027832,0.0154848098754882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaLeafBlight\Healthy_38.jpg,TeaLeafBlight,1,train,152.7124729156494,162.89204597473145,111.95720195770264,79.17426927371234,72.68949695664699,75.01259887679043,0.2018518969639474,0.3663689255257682,0.6529189951283472,0.0938687084453452,0.2240580584076854,0.2939580140194068,0.090532086789608,0.1400668770074844,-0.0700000002980232,0.2857142984867096,0.350256860256195,0.400214284658432,0.2495288699865341,0.123169761463774,0.9419790406408728,0.2496702322218284,0.9970499140940126,0.0010690689086914,0.0116004943847656,0.0045862197875976,0.1049213409423828,0.2516860961914062,0.3072671890258789,0.0550088882446289,0.0495262145996093,0.1968526840209961,0.0174818038940429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaLeafBlight\Healthy_380.jpg,TeaLeafBlight,1,train,141.13625621795654,147.5022611618042,96.233868598938,67.75239692023347,67.11705050043915,58.51486010538472,0.1941393202955179,0.3883940519993753,0.5894298254256218,0.1061006321212711,0.1772814414082258,0.2667847607374218,5.770880222320557,10148.732421875,-0.0645161271095275,0.1527093648910522,0.3660868108272552,0.3937992751598358,0.2401140332221985,0.1660729576149018,0.9245815391689592,0.2507638180247966,0.9950089818457328,0.0021572113037109,0.0156888961791992,0.0094709396362304,0.1210784912109375,0.3020811080932617,0.2901620864868164,0.0654611587524414,0.0446395874023437,0.1275691986083984,0.0216913223266601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaLeafBlight\Healthy_381.jpg,TeaLeafBlight,1,train,106.75070476531982,117.01862239837646,87.94019985198975,61.19290618828698,62.229428115630895,51.13078172169667,0.287014524402139,0.2827678052739669,0.4661650152779041,0.1780574303197372,0.124926836038689,0.2443095686817351,0.1098529919981956,0.168169155716896,-0.0398009940981864,0.3625000119209289,0.3346704840660095,0.3800852000713348,0.2852442860603332,0.070247746788879,0.9649841956254168,0.3014077032560981,0.9975512766413748,0.0004549026489257,0.0058259963989257,0.0016918182373046,0.0955410003662109,0.1614866256713867,0.2842350006103515,0.0427722930908203,0.0558748245239257,0.3444042205810547,0.0077133178710937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaLeafBlight\Healthy_382.jpg,TeaLeafBlight,1,train,113.71781349182127,122.50577163696288,76.22096538543701,57.205581531072674,56.5333831292391,49.04902976754597,0.2181793420304974,0.4102513723774712,0.4958620744607686,0.1405421377187391,0.2037153626312912,0.2264903162449936,5.788755416870117,5859.369140625,-0.0995260700583458,0.2264150977134704,0.3618294298648834,0.4002075493335724,0.2379630208015442,0.1533258637750364,0.9293282933624932,0.2671766202754073,0.9933819270866436,0.0021915435791015,0.0175485610961914,0.008636474609375,0.1134710311889648,0.2709732055664062,0.2942123413085937,0.0610914230346679,0.0500392913818359,0.1571588516235351,0.0246772766113281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaLeafBlight\Healthy_383.jpg,TeaLeafBlight,1,val,115.42263889312744,126.37089347839355,74.44684791564941,66.11449561341563,65.91725320596242,54.20199102309807,0.2067663303904813,0.4771797913037273,0.5032174652683299,0.0836651697261084,0.2275321845607635,0.2605397123266991,16.3091983795166,12079.3916015625,-0.0553359687328338,0.2592592537403106,0.3618380427360534,0.4257551729679107,0.2124068737030029,0.1415477445728481,0.9339132779326936,0.2507439383357396,0.99556462391943,0.0017156600952148,0.0137500762939453,0.0072851181030273,0.1207962036132812,0.2791805267333984,0.2910366058349609,0.063119888305664,0.049224853515625,0.1548671722412109,0.0190238952636718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaLeafBlight\Healthy_384.jpg,TeaLeafBlight,1,train,106.05138397216795,107.8268585205078,77.74603462219238,69.66832517590333,63.19468878773456,65.52767314963913,0.204701851378937,0.3760735883084973,0.4409720738740438,0.1647957236720267,0.21123883254475,0.2649470506090665,0.0547021478414535,0.1264795362949371,-0.1063829809427261,0.25,0.3608295619487762,0.3942287266254425,0.2449418604373932,0.1296697980672896,0.9390502111491544,0.2652741683574181,0.9960862467362408,0.0016498565673828,0.0145702362060546,0.0062971115112304,0.1114730834960937,0.2462453842163086,0.2913951873779297,0.0579547882080078,0.0492591857910156,0.199981689453125,0.0211734771728515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaLeafBlight\Healthy_385.jpg,TeaLeafBlight,1,test,127.78507995605467,128.24709510803223,100.68645095825195,81.60726701944786,73.79924329030166,72.58753935708228,0.2012803710222435,0.3176010358466432,0.5305000492184443,0.1282934162298505,0.1841497958520965,0.3112599721941714,0.0530929863452911,0.1415426731109619,-0.1279069781303405,0.2405063360929489,0.3530234098434448,0.3821065425872803,0.2648698687553406,0.145631696028386,0.9333373021864984,0.2376872623764312,0.9967136668121984,0.0023345947265625,0.0173816680908203,0.0100307464599609,0.1151847839355468,0.2572231292724609,0.2862062454223633,0.0617847442626953,0.0460805892944335,0.1799297332763672,0.023843765258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaLeafBlight\Healthy_386.jpg,TeaLeafBlight,1,val,143.69182205200195,131.55113887786865,96.70115852355956,76.77992294490308,65.41339680073982,62.28207732003538,0.1369076728486207,0.3799062935037593,0.576586117465172,0.0675822037075333,0.1839167682699186,0.2925931488152797,-0.0345544405281543,0.1264568418264389,-0.1571428626775741,0.1343283653259277,0.3855157494544983,0.369511604309082,0.2449726313352584,0.1672406959398641,0.9211047220635746,0.2326507621510507,0.9953505540559696,0.0018796920776367,0.0138235092163085,0.0081453323364257,0.1220474243164062,0.3214426040649414,0.2870063781738281,0.0604467391967773,0.0440492630004882,0.1220340728759765,0.0191249847412109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaLeafBlight\Healthy_387.jpg,TeaLeafBlight,1,val,152.7124729156494,162.89204597473145,111.95720195770264,79.17426927371234,72.68949695664699,75.01259887679043,0.2018518969639474,0.3663689255257682,0.6529189951283472,0.0938687084453452,0.2240580584076854,0.2939580140194068,0.090532086789608,0.1400668770074844,-0.0700000002980232,0.2857142984867096,0.350256860256195,0.400214284658432,0.2495288699865341,0.123169761463774,0.9419790406408728,0.2496702322218284,0.9970499140940126,0.0010690689086914,0.0116004943847656,0.0045862197875976,0.1049213409423828,0.2516860961914062,0.3072671890258789,0.0550088882446289,0.0495262145996093,0.1968526840209961,0.0174818038940429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaLeafBlight\Healthy_388.jpg,TeaLeafBlight,1,val,143.69182205200195,131.55113887786865,96.70115852355956,76.77992294490308,65.41339680073982,62.28207732003538,0.1369076728486207,0.3799062935037593,0.576586117465172,0.0675822037075333,0.1839167682699186,0.2925931488152797,-0.0345544405281543,0.1264568418264389,-0.1571428626775741,0.1343283653259277,0.3855157494544983,0.369511604309082,0.2449726313352584,0.1672406959398641,0.9211047220635746,0.2326507621510507,0.9953505540559696,0.0018796920776367,0.0138235092163085,0.0081453323364257,0.1220474243164062,0.3214426040649414,0.2870063781738281,0.0604467391967773,0.0440492630004882,0.1220340728759765,0.0191249847412109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaLeafBlight\Healthy_389.jpg,TeaLeafBlight,1,val,113.71781349182127,122.50577163696288,76.22096538543701,57.205581531072674,56.5333831292391,49.04902976754597,0.2181793420304974,0.4102513723774712,0.4958620744607686,0.1405421377187391,0.2037153626312912,0.2264903162449936,5.788755416870117,5859.369140625,-0.0995260700583458,0.2264150977134704,0.3618294298648834,0.4002075493335724,0.2379630208015442,0.1533258637750364,0.9293282933624932,0.2671766202754073,0.9933819270866436,0.0021915435791015,0.0175485610961914,0.008636474609375,0.1134710311889648,0.2709732055664062,0.2942123413085937,0.0610914230346679,0.0500392913818359,0.1571588516235351,0.0246772766113281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaLeafBlight\Healthy_39.jpg,TeaLeafBlight,1,train,105.63980484008788,106.56379890441896,77.30711364746094,72.1063845676038,69.68734633056975,66.11671248388728,0.176864849137306,0.3219703518972263,0.4314727297029142,0.1155334933645372,0.189430517766454,0.2847184080342544,0.0142766963690519,0.073794387280941,-0.0857142880558967,0.0887850448489189,0.3667276799678802,0.3771238029003143,0.256148487329483,0.0920765973477115,0.9544125871943032,0.2954627325200434,0.9975372776153486,0.000624656677246,0.0071439743041992,0.0026483535766601,0.099186897277832,0.210392951965332,0.2841949462890625,0.0457468032836914,0.0512561798095703,0.2889642715454101,0.009840965270996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaLeafBlight\Healthy_390.jpg,TeaLeafBlight,1,val,118.00256824493408,117.6893253326416,89.48132419586182,64.46219196808612,54.78611082414148,55.02699775594097,0.1878209376901308,0.3242195331524729,0.4945398629899986,0.124189642402624,0.1651329325107833,0.2403923125201499,0.0256752558052539,0.1450211554765701,-0.159420296549797,0.1900826394557953,0.359980821609497,0.3755259215831756,0.2644930779933929,0.0843323619805775,0.9578621979787246,0.2714742713487884,0.9967048117820748,0.0004405975341796,0.0063915252685546,0.0019159317016601,0.1132144927978515,0.2222490310668945,0.3183851242065429,0.0525522232055664,0.0595159530639648,0.2166833877563476,0.0086517333984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaLeafBlight\Healthy_391.jpg,TeaLeafBlight,1,train,152.7124729156494,162.89204597473145,111.95720195770264,79.17426927371234,72.68949695664699,75.01259887679043,0.2018518969639474,0.3663689255257682,0.6529189951283472,0.0938687084453452,0.2240580584076854,0.2939580140194068,0.090532086789608,0.1400668770074844,-0.0700000002980232,0.2857142984867096,0.350256860256195,0.400214284658432,0.2495288699865341,0.123169761463774,0.9419790406408728,0.2496702322218284,0.9970499140940126,0.0010690689086914,0.0116004943847656,0.0045862197875976,0.1049213409423828,0.2516860961914062,0.3072671890258789,0.0550088882446289,0.0495262145996093,0.1968526840209961,0.0174818038940429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaLeafBlight\Healthy_392.jpg,TeaLeafBlight,1,test,141.89737033843994,151.15221309661865,101.36715888977052,78.09337585248055,74.10064444242775,74.04548740673411,0.2158282938269602,0.3950035270475658,0.6019544975424612,0.1379996529109288,0.2190351241581639,0.2953024697090995,0.087344966828823,0.1281463503837585,-0.0399999991059303,0.294117659330368,0.3558923304080963,0.4050560295581817,0.2390514910221099,0.1210432685300497,0.942501950999572,0.2494957134328682,0.9971453934487644,0.001443862915039,0.0121307373046875,0.0055427551269531,0.1120996475219726,0.2603034973144531,0.3043603897094726,0.0589885711669921,0.0514812469482421,0.1759119033813476,0.0177373886108398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaLeafBlight\Healthy_393.jpg,TeaLeafBlight,1,train,79.4659948348999,97.781756401062,62.941351890563965,63.07457744879979,59.76730614049836,51.92171230306505,0.2978203324894085,0.432581068118626,0.3896623125264863,0.1241933755404862,0.1835113209397122,0.2391174625479185,0.2544397413730621,0.1763138175010681,0.0307692307978868,0.4799999892711639,0.3088773787021637,0.4404210746288299,0.2507014572620392,0.1020613029177882,0.9519231436357116,0.3154311438051569,0.9963151338292164,0.0014362335205078,0.0119819641113281,0.005462646484375,0.0976638793945312,0.1899900436401367,0.2655916213989258,0.0501794815063476,0.0456972122192382,0.3144197463989258,0.0175771713256835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaLeafBlight\Healthy_394.jpg,TeaLeafBlight,1,val,141.8679256439209,150.8057279586792,95.54148197174072,56.38408493835983,56.24521947315051,50.751961521280016,0.1861187299862423,0.4071488813975691,0.6027679667745411,0.0814621582701361,0.2052916569505498,0.2200733921286404,0.0500662475824356,0.0912045463919639,-0.0857142880558967,0.144230768084526,0.3669388592243194,0.4003497362136841,0.2327113300561905,0.0945077495090317,0.9531889596652662,0.281929520201231,0.9959372280411388,0.0007200241088867,0.008819580078125,0.0031089782714843,0.1227655410766601,0.2386798858642578,0.3188066482543945,0.0573930740356445,0.0626058578491211,0.175546646118164,0.0115537643432617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaLeafBlight\Healthy_395.jpg,TeaLeafBlight,1,test,136.0288791656494,136.0815486907959,95.79664993286131,66.98174305811763,58.10029768461485,62.44110236108717,0.1718328568006582,0.3994108808450922,0.5678522521354029,0.0728379245351882,0.1954706365548587,0.2503480828077481,28.64044189453125,14745.7314453125,-0.1637168079614639,0.1728395074605941,0.3687392175197601,0.3926610052585602,0.2385996580123901,0.0926880363731708,0.9539781615238252,0.248724989161393,0.9967468167588808,0.0005836486816406,0.0077543258666992,0.0024213790893554,0.114659309387207,0.2342195510864257,0.3252630233764648,0.0565700531005859,0.0591354370117187,0.1888885498046875,0.0105047225952148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaLeafBlight\Healthy_396.jpg,TeaLeafBlight,1,test,133.2718324661255,137.8065309524536,102.05911350250244,60.79458830103953,56.48182423450762,60.26011839308788,0.3053309370535882,0.3232437982407394,0.5560732785374659,0.2876422495611926,0.2123100226993031,0.2264388990345462,0.0627408623695373,0.161264419555664,-0.0934579446911811,0.294117659330368,0.3510748445987701,0.3862082064151764,0.2627169489860534,0.0815102884059919,0.9593838703057692,0.2684716875593285,0.9968351345199078,0.0006475448608398,0.0087947845458984,0.0028514862060546,0.1138868331909179,0.220062255859375,0.3215188980102539,0.059340476989746,0.0587310791015625,0.2025775909423828,0.0115890502929687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaLeafBlight\Healthy_397.jpg,TeaLeafBlight,1,test,82.3877363204956,99.85233116149902,67.02206230163574,64.40004994436627,60.44947438081513,54.107034125495424,0.3031103603514957,0.4115775173089068,0.3989343418803512,0.1345817753476822,0.1850526329695182,0.2423367050986585,0.2450515478849411,0.1778916716575622,0.0,0.4677419364452362,0.3091165721416473,0.4334037899971008,0.257479578256607,0.0840832539955444,0.9590968504902204,0.3123347005508751,0.9970700022327827,0.0010137557983398,0.0096206665039062,0.003671646118164,0.0960493087768554,0.1783761978149414,0.2721061706542969,0.0475406646728515,0.048354148864746,0.3298273086547851,0.0134401321411132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaLeafBlight\Healthy_398.jpg,TeaLeafBlight,1,train,98.39625358581544,107.9330940246582,90.8062572479248,72.42548504261435,69.50607671302492,68.36310629048614,0.3837382364780526,0.2472757644476332,0.4335497912262753,0.2265745715423496,0.1624840683312151,0.2805384191631428,248.1184844970703,47520.96875,-0.0434782616794109,0.449999988079071,0.316002756357193,0.3766947388648987,0.3073025941848755,0.1197201138668129,0.9435328501753252,0.27288585246142,0.9968170043793236,0.0016069412231445,0.0126266479492187,0.0064668655395507,0.1095390319824218,0.2359085083007812,0.2748489379882812,0.0564565658569335,0.0478668212890625,0.23663330078125,0.0180463790893554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
